author1_last_name,author1_first_name,author2_last_name,author2_first_name,editor1_last_name,editor1_first_name,title,original_date_of_publication,second_or_later_date_of_publication,volume,publisher,publisher_location,number_of_pages,dictation,name_of_transcriber,translation,name_of_translator,summary,occupations,date_of_birth,date_of_death,place_of_birth,other_places_lived
Wheeler,Burton Kendall,Healy,Paul F.,N/A,N/A,"Yankee from the West: the candid, turbulent life story of the Yankee-born U.S. Senator from Montana.",1962,N/A,N/A,"Doubleday & Co., Inc.","Garden City, New York",436 p.,N/A,N/A,N/A,N/A,"The controversial Democratic senator from Montana, champion of individualism in politics, did not hesitate to fight for his principles against all comers.",U.S. Senator,1882,1975,N/A,N/A
Wheeler,John Neville,N/A,N/A,N/A,N/A,I've got good news for you.,1961,N/A,N/A,"E.P. Dutton & Co., Inc.",New York,320 p.,N/A,N/A,N/A,N/A,"He started his journalism career as a New York Herald correspondent at Columbia University during his undergraduate days, eventually becoming a sportswriter and top-notch reporter.",Journalist,1886,1973,N/A,N/A
Wheeler,Post,Rives,Hallie Ermine,N/A,N/A,Dome of many-coloured glass.,1955,N/A,N/A,Doubleday,"Garden City, New York",878 p.,N/A,N/A,N/A,N/A,"An unusual collaborative memoir written by a wife and husband, both professional writers who traveled extensively during his long career in the diplomatic service.",N/A,1869,1956,N/A,N/A
Wheelwright,Valborg Rasmussen,Wheelwright,Lorin F.,N/A,N/A,Valborg: an autobiography of Valborg Rasmussen Wheelwright.,1978,N/A,N/A,Pioneer Music Press,Salt Lake City,224 p.,YES,Lorin F. Wheelwright,N/A,N/A,"Wheelwright describes her impoverished childhood in Copenhagen, her conversion to Mormonism, and her extensive contributions to her community.","Missionary, midwife, social worker, community organizer",1875,1957,Copenhagen,Utah
Whelen,Townsend,Angier,Bradford,N/A,N/A,Mister rifleman.,1965,N/A,N/A,Petersen Publishing Co.,Los Angeles,377 p.,N/A,N/A,N/A,N/A,"A thorough, articulate, abundantly illustrated account of Whelen's career as a rifleman in the U.S. Army, intertwined with a history of the development of the American breech-loading rifle.",Rifleman,1877,1961,N/A,"British Columbia, Canal Zone, United States"
Whisler,Ezra Leroy,N/A,N/A,Eller,Geraldine Crill,Shepherd of the Cowlitz: the autobiography of Ezra Leroy Whisler.,1957,N/A,N/A,Brethren Publishing House,"Elgin, Illinois",169 p.,N/A,N/A,N/A,N/A,"Whisler's own account of his life and ministry as a Church of the Brethren preacher, supplemented by a biographical account.",Preacher,1881,N/A,N/A,"Richland Valley, Washington"
White,"Elliott P., Jr.",N/A,N/A,N/A,N/A,The beautiful Ohio: a pageant of yesterday.,1950,N/A,N/A,Exposition Press,New York,196 p.,N/A,N/A,N/A,N/A,"A business executive muses about life in the good old days before F.D. Roosevelt's New Deal, emphasizing individualism and parental authority.",Business executive,1903,N/A,"Louisville, Kentucky",N/A
White,Elwyn Brooks,Guth,Dorothy Lobrano,Guth,Dorothy Lobrano,Letters.,1976,N/A,N/A,Harper & Row,New York,686 p.,N/A,N/A,N/A,N/A,"This annotated volume is a selection of several hundred letters White wrote throughout sixty years, covering various aspects of his life and work.",Author,1899,N/A,N/A,N/A
White,Elwyn Brooks,N/A,N/A,N/A,N/A,"Points of my compass: letters from the East, the West, the South.",1962,N/A,N/A,Harper & Row,New York,240 p.,N/A,N/A,N/A,N/A,"Mostly written for the New Yorker, these episodes depict his experiences and reflections on life across various regions.",Author,1899,N/A,N/A,N/A
White,Eugene Elliot,N/A,N/A,Dale,Edward Everett,Experiences of a special Indian agent.,1893,1965,N/A,University of Oklahoma Press,Norman,340 p.,N/A,N/A,YES,N/A,White's experiences among various tribes as a special Indian agent provide delightful and informative reading.,Special Indian agent,1885,N/A,N/A,N/A
White,Hants A.,N/A,N/A,N/A,N/A,How I got published: a Maine author's struggle for recognition.,1977,N/A,N/A,Merit Publishing Co.,"Mars Hill, Maine",348 p.,N/A,N/A,N/A,N/A,Farmer White's inspiring struggle for recognition in both business and writing emphasizes moral standards and perseverance despite setbacks.,"Farmer, author",N/A,N/A,N/A,N/A
White,Minor,N/A,N/A,Hall,James Baker,Minor White: rites & passages: his photographs accompanied by excerpts from his diaries and letters.,1978,N/A,N/A,Aperture Monograph,"Millerton, New York",140 p.,N/A,N/A,N/A,N/A,"A biographical essay accompanied by photographs and excerpts from diaries illustrates Minor White's life as a famous photographer, emphasizing his communication through photography.","Photographer, teacher, editor",1908,1976,N/A,N/A
White,Robb,N/A,N/A,N/A,N/A,Our Virgin Island.,1953,N/A,N/A,"Doubleday and Co., Inc.","Garden City, New York",284 p.,N/A,N/A,N/A,N/A,An author's account of establishing a home and career on a British Virgin Island.,Author,N/A,N/A,N/A,N/A
White,Theodore Harold,N/A,N/A,N/A,N/A,In search of history: a personal adventure.,1979,N/A,N/A,Harper & Row,New York,561 p.,N/A,N/A,N/A,N/A,"Historian and writer White investigates the making of history, exploring various pivotal moments in his life and the world.","Historian, writer",1915,N/A,N/A,N/A
White,Walter,N/A,N/A,N/A,N/A,Man called White: the autobiography of Walter White.,1948,1969,N/A,Arno Press,New York,382 p.,N/A,N/A,N/A,N/A,"Light-skinned, blond, and blue-eyed, White chose to work for the N.A.A.C.P. and write about Negro America most of his life.","Activist, author",1893,1955,N/A,N/A
White,William Allen,N/A,N/A,N/A,N/A,Autobiography of William Allen White.,1946,N/A,N/A,The Macmillan Co.,New York,669 p.,N/A,N/A,N/A,N/A,"A rich narrative of his active life in local and national politics, literature, and journalism, written by a newspaper and radio journalist.",Journalist,1868,1944,N/A,N/A
White,William Allen,N/A,N/A,Wilson,Gil,Letters of William Allen White and a young man.,1948,N/A,N/A,The John Day Co.,New York,116 p.,N/A,N/A,N/A,N/A,A collection of letters between White and Gil Wilson depicting the struggles of a young artist and White's support.,N/A,1868,1944,N/A,N/A
White,William Allen,N/A,N/A,Johnson,Walter,Selected letters of William Allen White: 1899-1943.,1947,1968,N/A,"Greenwood Press, Publishers",New York,460 p.,N/A,N/A,N/A,N/A,"A record of the changing American scene through White's letters over a period of 44 years, depicting him as a middle-class liberal.",Journalist,1868,1944,N/A,N/A
White Bull,Joseph,N/A,N/A,Howard,James E.,The warrior who killed Custer: the personal narrative of Chief Joseph White Bull.,1968,1976,N/A,University of Nebraska Press,Lincoln,84 p.,N/A,N/A,YES,N/A,"Chief White Bull narrates his experiences, including his claim to fame of killing General Custer, with commentary and drawings.",Chief,1850,N/A,N/A,N/A
Whitehouse,Arthur George Joseph,N/A,N/A,N/A,N/A,Fledgling.,1964,N/A,N/A,"Duell, Sloan and Pearce",New York,307 p.,N/A,N/A,N/A,N/A,An aviation writer recounts his thrilling experiences in the English Royal Flying Corps during World War I.,Writer,1895,N/A,N/A,N/A
Whiteley,Opal Stanley,N/A,N/A,N/A,N/A,"Opal Whiteley: the unsolved mystery: together with Opal Whiteley's diary, 'The Journal of an Understanding Heart.'",1920,1962,N/A,Putnam,London,294 p.,N/A,N/A,N/A,N/A,"A remarkable depiction of a child's inner life that became a literary curiosity, claiming to reflect her early childhood experiences.",N/A,1899,N/A,N/A,Oregon
Whitewolf,Jim,N/A,N/A,Brent,Charles S.,Jim Whitewolf: the life of a Kiowa Apache Indian.,1969,N/A,N/A,"Dover Publications, Inc.",New York,144 p.,N/A,N/A,N/A,N/A,The story reflects the impacts of white man's culture on the native tribal culture through the experiences of Whitewolf.,N/A,1878,1955,N/A,N/A
Whitfield,Joseph,N/A,N/A,N/A,N/A,Treasure of El Dorado: featuring 'The Dawn Breakers.',1977,N/A,N/A,Occidental Press,Washington,213 p.,N/A,N/A,N/A,N/A,"Through mental telepathy, Joseph Whitfield communicates with El Dorado, exploring philosophical questions and imaginary journeys.",N/A,N/A,N/A,N/A,N/A
Whitlock,Brand,N/A,N/A,N/A,N/A,Forty years of it.,1914,1970,N/A,Appleton,New York,374 p.,N/A,N/A,N/A,N/A,A reflection on the idealism and moral struggles during the years before World War I by a four-term reform mayor.,"Reform mayor, author",1869,1934,N/A,Toledo
Whitman,George Washington,N/A,N/A,Loving,Jerome M.,Civil War letters of George Washington Whitman.,1975,N/A,N/A,Duke University Press,"Durham, North Carolina",173 p.,N/A,N/A,N/A,N/A,Diary and letters of Walt Whitman's brother provide an authentic record of a Union soldier's experiences during the Civil War.,Union soldier,1829,1901,N/A,N/A
Whitman,Sarah Helen (Power),N/A,N/A,Miller,John Carl,Poe's Helen remembers.,1979,N/A,N/A,University Press of Virginia,Charlottesville,528 p.,N/A,N/A,N/A,N/A,"A gifted poet and critic, Sarah Whitman is best remembered as Edgar Allan Poe's fiancée, with her correspondence forming a basis for Poe scholarship.","Poet, critic",1803,1878,N/A,N/A
Whitman,Walt,N/A,N/A,N/A,N/A,Autobiographia; or the story of a life: selected from his prose writings.,1892,1972,N/A,Folcroft Library Editions,"Folcroft, Pennsylvania",205 p.,N/A,N/A,N/A,N/A,"A collection of autobiographical prose edited to provide a consecutive account of the poet's life, including diary entries and other writings.",Poet,1819,1892,N/A,N/A
Whitman,Walt,N/A,N/A,Bucke,Richard Maurice,Calamus: a series of letters written during the years 1868-1880 to a young friend (Peter Doyle).,1897,1974,N/A,Norwood Editions,"Norwood, Pennsylvania",173 p.,N/A,N/A,N/A,N/A,"Reprints the poet's letters to Peter Doyle, echoing themes of love and community brotherhood.",Poet,1819,1892,N/A,N/A
Whitman,Walt,N/A,N/A,Miller,Edwin Haviland,The correspondence.,1961,1977,6,New York University Press,New York,Index,N/A,N/A,N/A,N/A,"Includes almost 2900 letters by Whitman, showing his personal concerns and warmth.",Poet,1819,1892,N/A,N/A
Whitman,Walt,N/A,N/A,White,William,Daybooks and notebooks.,N/A,1978,3,New York University Press,New York,Index,N/A,N/A,N/A,N/A,"A collection of Whitman's shipping information, sales figures, correspondence records, and notes from 1876 to 1891.",Poet,1819,1892,N/A,N/A
Whitman,Walt,N/A,N/A,Gohdes,Clarence,Faint clews and indirections: mss. of Walt Whitman and his family.,1949,N/A,N/A,Duke University Press,"Durham, North Carolina",250 p.,N/A,N/A,N/A,N/A,"Previously unpublished manuscripts from the Trent collection include poems, prose fragments, and letters to his family.",Poet,1819,1892,N/A,N/A
Whitman,Walt,N/A,N/A,N/A,N/A,"Letters written by Walt Whitman to his mother, 1866-1872.",1936,1977,N/A,Folcroft Library Editions,"Folcroft, Pennsylvania",71 p.,N/A,N/A,N/A,N/A,"Whitman wrote letters to his mother about his health and experiences, reflecting a personal connection and familial bond.",Poet,1819,1892,N/A,N/A
Whitman,Walt,N/A,N/A,Bradley,Sculley,Walt Whitman's backward glances: a backward glance o'er travel'd roads and two contributary essays hitherto uncollected.,N/A,1947,N/A,University of Pennsylvania Press,Philadelphia,51 p.,N/A,N/A,N/A,N/A,"A study of the evolution of Whitman's essay 'A backward glance o'er travel'd roads,' exploring themes of composition and aging.",Poet,1819,1892,N/A,N/A
Whitman,Walt,N/A,N/A,Frenz,Horst,Whitman and Rolleston: a correspondence.,N/A,1951,N/A,Indiana University,Bloomington,137 p.,N/A,N/A,N/A,N/A,Correspondence between Whitman and Irish poet Rolleston reflects friendship and discussions on poetry and promotion of Whitman's work.,Poet,1819,1892,N/A,N/A
Whitmore,Terry,N/A,N/A,Weber,Richard,"Memphis, Nam, Sweden; the autobiography of a Black American exile.",1971,N/A,N/A,Doubleday & Co.,"Garden City, New York",N/A,YES,Richard Weber,N/A,N/A,"A Black Marine's harrowing experiences during and after the Vietnam War, leading to his eventual escape to Sweden.","Marine, author",N/A,N/A,N/A,"Vietnam, Japan, Sweden"
Whitney,Cornelius Vanderbilt,N/A,N/A,N/A,N/A,High peaks.,1977,N/A,N/A,The University Press of Kentucky,Lexington,127 p.,N/A,N/A,N/A,N/A,"Short chapters describe significant moments in Whitney's life, including marriage and various impactful experiences.",N/A,1899,N/A,N/A,N/A
Whitney,Eleanor,N/A,N/A,N/A,N/A,Invitation to joy; a personal story. Illustrated.,1971,N/A,N/A,Harper & Row,New York,195 p.,N/A,N/A,N/A,N/A,"As Mrs. Cornelius Vanderbilt Whitney she had all that material wealth could provide. She describes her glamourous, exciting life and some of the famous people she knew. After her divorce she became an 'aware Christian' and found a new kind of joy.",N/A,N/A,N/A,N/A,N/A
Whitney,Frank Peck,N/A,N/A,Frenz,Horst,School and I: the autobiography of an Ohio schoolmaster.,1957,N/A,No. 26,The Antioch Press,"Yellow Springs, Ohio",173 p.,N/A,N/A,N/A,N/A,An educator in the Ohio public schools for over fifty years discusses his life and educational theory.,Educator,1875,N/A,N/A,N/A
Whittier,John Greenleaf,N/A,N/A,Pickard,John B.,Letters.,1975,N/A,3 v.,Belknap Press of Harvard University Press,Cambridge,N/A,N/A,N/A,N/A,N/A,Volume I: 1828-45 includes all extant letters from this period. Volume II: 1846-1860 includes all extant letters. Volume III is a selection of 527 letters from the 4500 letters he wrote after 1861.,Poet,1807,1892,N/A,N/A
Whittier,John Greenleaf,N/A,N/A,Schackford,Martha Hale,Whittier and the Cartlands: letters and comments.,1950,N/A,N/A,The Montrose Press,"Wakefield, Massachusetts",91 p.,N/A,N/A,N/A,N/A,"Family letters between the cousins were written between 1839 and 1888. These, with recollections of his oldest grandchildren and two short essays, portray Whittier in warm family relationships.",Poet,1807,1892,N/A,N/A
Whittier,John Greenleaf,N/A,N/A,Denervaud,Marie V.,Whittier's unknown romance: letters to Elizabeth Lloyd.,1922,1973,N/A,Haskell House,New York,72 p.,N/A,N/A,N/A,N/A,"Whittier and Elizabeth Lloyd were deeply attracted to each other, and, although they were of differing temperaments, both treasured their rich understanding and friendship.",Poet,1807,1892,N/A,N/A
Widdemer,Margaret,N/A,N/A,N/A,N/A,Golden friends I had: unrevised memories of Margaret Widdemer.,1964,N/A,N/A,Doubleday & Co.,"Garden City, New York",340 p.,N/A,N/A,N/A,N/A,"As part of the New York literary scene since the Twenties Widdemer knew, and here describes, famous friends. She writes of their personal lives and talents, their feuds and friendships, and her theories about developing literary movements as well as her own life.",N/A,1889,1978,N/A,N/A
Wiener,Norbert,N/A,N/A,N/A,N/A,Ex-prodigy: my childhood and youth.,1953,N/A,N/A,Simon & Schuster,New York,309 p.,N/A,N/A,N/A,N/A,"A distinguished professor of mathematics at Massachusetts Institute of Technology, Wiener published Cybernetics in 1948, dealing with the science of communications in man and machine. This book deals with the period in which he was a prodigy, beginning college before twelve and completing his doctorate before nineteen.","Mathematician, Professor",1894,1964,N/A,N/A
Wiener,Norbert,N/A,N/A,N/A,N/A,I am a mathematician: the later life of a prodigy.,1956,N/A,N/A,Doubleday & Co.,"Garden City, New York",380 p.,N/A,N/A,N/A,N/A,"In technical language, Wiener, who earned a Harvard Ph.D. at 18, discusses his 36-year career as a mathematics professor at MIT, including international teaching and conferences.","Mathematician, Professor",1894,1964,N/A,N/A
Wiesel,Elie,N/A,N/A,N/A,N/A,A Jew today.,1978,1979,N/A,Vintage Books,New York,247 p.,N/A,N/A,YES,Marion Wiesel,Wiesel writes introspectively on what it means to be Jewish in a world that hates Jews. The book is composed of anecdotes and diary entries concerning his thoughts on different meanings of Judaism around the world.,N/A,1928,N/A,N/A,N/A
Wilbur,Ray Lyman,N/A,N/A,Robinson,Edgar Eugene,The memoirs of Ray Lyman Wilbur.,1960,N/A,N/A,Stanford University Press,Stanford,687 p.,N/A,N/A,N/A,N/A,"He achieved national recognition as a medical doctor, educator, humanitarian, and public servant. Raised on the Western frontier, he attended Stanford University where he later served as president for 25 years.","Medical Doctor, Educator, Humanitarian, Public Servant",1875,1949,N/A,N/A
