author1_last_name,author1_first_name,author2_last_name,author2_first_name,editor1_last_name,editor1_first_name,title,original_date_of_publication,second_or_later_date_of_publication,volume,publisher,publisher_location,number_of_pages,dictation,name_of_transcriber,translation,name_of_translator,summary,occupations,date_of_birth,date_of_death,place_of_birth,other_places_lived
Curtiss,Mina Stein Kirstein,N/A,N/A,N/A,N/A,Other people's letters: a memoir,N/A,1978,N/A,Houghton Mifflin,Boston,243 p,N/A,N/A,N/A,N/A,"Had Proust lived longer, Curtiss would have been his Boswell. Drawing heavily upon her own journal and her letters to others, Curtiss writes of the years in which she collected Proust's letters for publication, drifting among the elite of Paris searching out manuscripts and letters.",N/A,1896,N/A,N/A,N/A
Curwen,Samuel,N/A,N/A,Ward,George Atkinson,"Journal and letters: of the late Samuel Curwen, an American refugee in England from 1775 to 1784",1842,1973,N/A,AMS Press,New York,578 p,N/A,N/A,N/A,N/A,"An American loyalist, he left for England in 1775. His detailed journals describe the London political circles, travel conditions, and everyday routines in England during the American Revolution.",N/A,1715,1802,N/A,N/A
Cushing,Frank H.,N/A,N/A,Jones Jr.,Okah L.,My adventures in Zuni,1882,1970,N/A,American West Publishing Co.,"Palo Alto, California",125 p,N/A,N/A,N/A,N/A,"Cushing, a young ethnologist with the Bureau of Ethnology at the Smithsonian Institution, lived with the Zunis, 1879-1884, studying and recording their culture, myths, and folktales in this thoroughly fascinating volume, even though he violated Zuni trust in publishing their secret legends.",N/A,1857,1900,N/A,N/A
Cushman,Dan,N/A,N/A,N/A,N/A,Plenty of room and air,N/A,N/A,N/A,Stay Away Joe Publishers,"Great Falls, Montana",260 p,N/A,N/A,N/A,N/A,"Cushman tells a series of extended anecdotes, mostly good-natured, about his childhood in Box Elder and Zurich, Montana. Through accounts of wheat farming, chicken raising, and escapades with horses, cows, and rattlesnakes, he conveys some of the rough-and-ready atmosphere of the homesteader's life in the West that was gradually being tamed. Cushman describes his parents as hardy, pragmatic, fearless, happy-go-lucky.",N/A,1909,1975,N/A,N/A
Culligan,James F.,N/A,N/A,Bogart,Kenneth C.,Father Culligan; selfless shepherd,N/A,1972,N/A,Culligan Memorial Foundation,"Quezan City, Alteneo de Manila",167 p,N/A,N/A,N/A,N/A,"He was educated and ordained a Jesuit priest in Connecticut. In 1950 he was sent to the Philippines where after a few years of parish work he was assigned to the Ateneo de Manila as student counselor and professor of theology and psychology. This is a collection of his letters, homilies, talks, and tributes by several close friends, one of whom edited this volume.",N/A,1917,1970,N/A,N/A
Culligan,Matthew Joseph,N/A,N/A,N/A,N/A,The Curtis-Culligan story: from Cyrus to Horace to Joe,N/A,1970,N/A,"Crown Publishers, Inc.",New York,224 p,N/A,N/A,N/A,N/A,"The controversial former president of Curtis Publishing Company, who battled to save the company from bankruptcy and himself from character assassination and charges of mismanagement, tells what happened to Curtis between 1945 and 1962 and his part in the events.",N/A,1918,N/A,N/A,N/A
Cullman,Marguerite,N/A,N/A,N/A,N/A,Occupation: angel,N/A,1963,N/A,"WW. Norton & Co., Inc.",New York,256 p,N/A,N/A,N/A,N/A,"Along with entertaining stories about the Broadway theatrical world, the author explains something of the workings of stage production and the backing of plays.",N/A,N/A,N/A,N/A,N/A
Culver,Joseph Franklin,N/A,N/A,Dunlap,Leslie W.,Your affectionate husband J.F. Culver: letters written during the Civil War,N/A,1978,N/A,Friends of the University of Iowa Libraries,Iowa City,466 p,N/A,N/A,N/A,N/A,"This book contains 233 intimate and loving letters from a newly married soldier to his young wife, dealing with his reactions to war and information about the many friends and relatives from his hometown, Pontiac, Illinois.",N/A,1834,1899,N/A,N/A
Cumming,Elizabeth Wells Randall,N/A,N/A,Canning,Ray R.,"The genteel gentile: letters of Elizabeth Cumming, 1857-1858",N/A,1977,N/A,University of Utah Library,Salt Lake City,111 p,N/A,N/A,N/A,N/A,Eighteen letters written by the loyal wife of the first non-Mormon governor of Utah reveal the fundamental opposition between the Mormon and gentile worlds.,N/A,N/A,N/A,N/A,N/A
Cummings,Edward Estlin,N/A,N/A,N/A,N/A,Eimi,1933,1949,N/A,William Sloane Associates,New York,432 p,N/A,N/A,N/A,N/A,"Ostensibly a travel diary, this book shows the author's experimentation with compressed language, dislocated syntax, and typographical variations.",N/A,1894,1962,N/A,N/A
Cummings,Edward Estlin,N/A,N/A,Dupee,F.W.,Selected letters of E.E. Cummings,N/A,1969,N/A,"Harcourt, Brace & World, Inc.",New York,296 p,N/A,N/A,N/A,N/A,"A selection of some 260 letters written over a sixty-year span to family and friends, showcasing the range of emotions and thoughts of this complex, gifted writer.",N/A,1894,1962,N/A,N/A
Cummins,Clessie Lyle,N/A,N/A,N/A,N/A,"My days with the diesel: the memoirs of Clessie L. Cummins, father of the highway diesel",N/A,1967,N/A,Chilton Books,Philadelphia,190 p,N/A,N/A,N/A,N/A,Cummins relates his experiences during 48 years of banking and his assessments of his associates.,N/A,1888,1968,N/A,N/A
Cunningham,Alfred Austell,N/A,N/A,N/A,N/A,"Marine flyer in France: the diary of Captain Alfred A. Cunningham, November 1917-January 1918",N/A,1974,N/A,"History and Museums Division Headquarters, U.S. Marine Corps.","Washington, DC",43 p,N/A,N/A,N/A,N/A,"He kept this diary of his tour of the battlefronts and flying fields of France, after which he organized the Marine Corps Aeronautic Company.",N/A,N/A,N/A,N/A,N/A
Cutler,G. Ripley,N/A,N/A,Knickerbocker,Charles H.,Of battles long ago: memoirs of an American ambulance driver in World War I,N/A,1979,N/A,Exposition Press,"Hicksville, New York",280 p,N/A,N/A,N/A,N/A,An American volunteer ambulance driver for the French army in World War I describes hospitals and rescue missions at the front lines.,N/A,N/A,N/A,N/A,N/A
Cutler,Robert,N/A,N/A,N/A,N/A,No time for rest,N/A,1966,N/A,"Little, Brown and Co.",Boston,421 p,N/A,N/A,N/A,N/A,"In a lifetime marked by enthusiasm and devotion to hard work, Cutler describes his experience as a student, a lawyer, a military officer, and a government official.",N/A,1895,1974,N/A,N/A
Czatt,John Hamill,N/A,N/A,N/A,N/A,Mighty timber,N/A,1961,N/A,The Naylor Co.,San Antonio,327 p,N/A,N/A,N/A,N/A,Half of his book is a nostalgic recollection of his early rural life in southern Ohio; the rest depicts his education and professional life.,N/A,1896,N/A,N/A,N/A
Dabney,Virginius,N/A,N/A,N/A,N/A,Across the years: memories of a Virginian,N/A,1978,N/A,"Doubleday & Co., Inc.","Garden City, New York",420 p,N/A,N/A,N/A,N/A,"A Pulitzer Prize for Journalism winner reminisces about his childhood and career, chronicling the changing South.",N/A,1901,N/A,N/A,N/A
Dahl,Arndt Elstad,N/A,N/A,N/A,N/A,Banker Dahl of South Dakota: an autobiography,N/A,1965,N/A,Fenske Book Co.,"Rapid City, South Dakota",269 p,N/A,N/A,N/A,N/A,A banker relates his experiences during his 48 years in banking and his assessments of his associates.,N/A,1897,N/A,N/A,N/A
Dahlberg,Edward,N/A,N/A,N/A,N/A,Because I was flesh: the autobiography of Edward Dahlberg,N/A,1964,N/A,New Directions Publishing Corp.,New York,234 p,N/A,N/A,N/A,N/A,"Colored by background reality of urban life, this is a son's portrait of his relationship with his remarkable mother.",N/A,1900,1977,N/A,N/A
Dahlberg,Edward,N/A,N/A,,,The confessions of Edward Dahlberg,N/A,1971,N/A,George Braziller,New York,312 p,N/A,N/A,N/A,N/A,"As writer and critic he came into contact with many others among the intelligentsia of the Twenties and Thirties. In remarkable aphoristic prose, he describes Edmund Wilson, Gertrude Stein, Charles Olson, and others.",N/A,1900,1977,N/A,N/A
Dahlberg,Edward,N/A,N/A,,,Epitaphs of our times: the letters of Edward Dahlberg,N/A,1967,N/A,George Braziller,New York,308 p,N/A,N/A,N/A,N/A,"A sampling from the many letters he wrote to literary and intellectual friends including Theodore Dreiser, Robert M. Hutchins, Herbert Read, William Carlos Williams, and Allen Tate, among others. The letters are grouped according to their recipients rather than by chronology.",N/A,1900,1977,N/A,N/A
Dale,Alan,N/A,N/A,,,The spider and the marionettes: an autobiography,N/A,1965,N/A,Lyle Stuart,New York,315 p,N/A,N/A,N/A,N/A,"An unusually egocentric, disturbing autobiography in which the author, a night club, radio, and television singer, discusses the vicissitudes of his career and unsatisfying relationships with women and men — mostly the result of his volatile temper and unstable personality.",N/A,1926,N/A,N/A,N/A
Dale,Fred Miner,N/A,N/A,,,Oklahoma lawyer,N/A,1961,N/A,Guymon Publishing Co.,"Guymon, Oklahoma",233 p,N/A,N/A,N/A,N/A,"Charming story of his life and career as an attorney in rural Oklahoma, by a man who became a district judge and spent most of his life in Guymon.",N/A,1881,1969,N/A,N/A
Daley,Eliot A.,N/A,N/A,,,Father feelings,N/A,1978,N/A,William Morrow & Co.,New York,192 p,N/A,N/A,N/A,N/A,"Clergyman and family counselor Daley has written a series of vignettes of life with his family — wife Patti, adolescent daughters Alison and Shannon, and young son Jad — which become parables about parenthood.",N/A,1936,N/A,N/A,N/A
Dallas,George Mifflin,N/A,N/A,Dallas,Susan,"Diary of George Mifflin Dallas: United States Minister to Russia, 1837-1839",1892,1970,N/A,Arno Press,New York,214 p,N/A,N/A,N/A,N/A,An interesting record of diplomatic life in the early nineteenth century and the court of the Czar.,N/A,1792,1864,N/A,N/A
Dalrymple,Jean,N/A,N/A,,,"September child: the story of Jean Dalrymple, by herself",N/A,1963,N/A,"Dodd, Mead & Co., Inc.",New York,318 p,N/A,N/A,N/A,N/A,"Widely respected as a theatrical director and producer, she recounts her experiences directing various performances, packed with activity and celebrity.",N/A,1910,N/A,N/A,N/A
Dalton,John Edward,N/A,N/A,Wentworth,M.P.,Forged in strong fires: the early life and experiences of John Edward Dalton,N/A,1948,N/A,"The Caxton Printers, Ltd.","Caldwell, Idaho",373 p,N/A,N/A,N/A,N/A,"World-wide travels of a cowboy, boxer, and adventurer, around the turn of the century.",N/A,N/A,N/A,N/A,N/A
Damrosch,Walter Johannes,N/A,N/A,,,My musical life,1923,1972,N/A,Greenwood Press,"Westport, Connecticut",376 p,N/A,N/A,N/A,N/A,"His life in music began in Silesia, where his family was visited by Liszt and Saint-Saens, featuring stories about them and his career as a prominent orchestra leader.",N/A,1862,1950,N/A,N/A
Dana,"Richard Henry, Jr.",N/A,N/A,Metzdorf,Robert F.,An autobiographical sketch (1815-1842),N/A,1953,N/A,Shoe String Press,"Hamden, Connecticut",119 p,N/A,N/A,N/A,N/A,"A cryptic but eloquent account of Dana's education at Cambridge-Port grammar school, William Wells' boarding school, and Harvard College.",N/A,1815,1882,N/A,N/A
Dana,"Richard Henry, Jr.",N/A,N/A,Lucid,Robert F.,"The journal of Richard Henry Dana, Jr.",N/A,1968,N/A,The Belknap Press of Harvard University Press,Cambridge,3 v.,N/A,N/A,N/A,N/A,"Prefaced by his 'Autobiographical Sketch,' this edition follows Dana's text as he wrote it, providing a wide assortment of historical data.",N/A,1815,1882,N/A,N/A
Daniele,Francescantonio Michele,N/A,N/A,,,"Signor Dottore: the autobiography of F. Michele Daniele, Italian immigrant doctor",N/A,1959,N/A,Exposition Press,New York,237 p,N/A,N/A,N/A,N/A,"He settled in Youngstown, Ohio, to practice medicine in the Italian community and became an outspoken leader of the birth control movement.",N/A,1879,1957,N/A,N/A
Daniell,Rosemary,N/A,N/A,,,"Fatal flowers: on sin, sex, and suicide in the deep South",N/A,1980,N/A,"Holt, Rinehart and Winston",New York,293 p,N/A,N/A,N/A,N/A,"A bitter, yet ambivalent analysis of Southern sexual mores in terms of her own life.",N/A,N/A,N/A,N/A,N/A
Daniels,Bebe (Virginia),N/A,N/A,,,Life with the Lyons,N/A,1953,N/A,Odhams Press Limited,"Long Acre, London",256 p,N/A,N/A,N/A,N/A,"With good humor, actress Daniels and actor-producer Lyons recount their careers in films and family life.",N/A,1901,1971,N/A,N/A
Daniels,Jonathan,N/A,N/A,N/A,N/A,"White House witness, 1942-1945",N/A,1975,N/A,"Doubleday & Co., Inc.","Garden City, New York",299 p,N/A,N/A,N/A,N/A,"During World War II, wartime secrecy shrouded the White House, the key power center of the world. Daniels' diary tells what it was like to work in the hidden corridors of the President's office and captures the hopes, labors and intrigues of the Capital.",N/A,1902,N/A,N/A,N/A
Daniels,Josephus,N/A,N/A,Cronon,E. David,"The Cabinet diaries of Josephus Daniels, 1913-1921",1914,1963,N/A,University of Nebraska Press,Lincoln,648 p,N/A,N/A,N/A,N/A,"Woodrow Wilson's Secretary of the Navy kept these diaries during his tenure of office from 1913 to 1921 (1914 and 1916 are missing). Through them can be seen Daniels' relations with the President, other government officials, and subordinates, including Franklin D. Roosevelt, chosen by Daniels as his assistant. Daniels was the subject of much controversy despite the success of the Navy during World War I.",N/A,N/A,N/A,N/A,N/A
Daniels,Josephus,N/A,N/A,N/A,N/A,Editor in politics,1941,1974,N/A,Greenwood Press,"Westport, Connecticut",644 p,N/A,N/A,N/A,N/A,"Volume two of his memoirs describes his life from 1893 to 1912, when he was an editor and journalist becoming more involved with politics.",N/A,1862,1948,N/A,N/A
Daniels,Josephus,N/A,N/A,N/A,N/A,Shirt-sleeve diplomat,1947,1973,N/A,Greenwood Press,"Westport, Connecticut",547 p,N/A,N/A,N/A,N/A,"The fifth volume of his autobiography, describing his years as U.S. Ambassador to the Republic of Mexico (1933-1942). Previously he had served as Secretary of the Navy (1913-1921). Shirt-sleeve diplomats contrast with stuffed shirt and spats diplomats.",N/A,1862,1948,N/A,N/A
Daniels,Josephus,N/A,N/A,N/A,N/A,Tar Heel editor,1939,1974,N/A,Greenwood Press,"Westport, Connecticut",544 p,N/A,N/A,N/A,N/A,"The first volume of his memoirs, describing his life from 1885-1893, written by a journalist and statesman who was then editing a paper in North Carolina.",N/A,1862,1948,N/A,N/A
Daniels,Josephus,N/A,N/A,N/A,N/A,"The Wilson era, years of peace — 1910-1917",1944,1974,N/A,"Greenwood Press, Publishers","Westport, Connecticut",615 p,N/A,N/A,N/A,N/A,"A personal memoir of the times, written by Wilson's Secretary of the Navy, with more detailed accounts of the era than of himself, although he calls it the third volume of his autobiography.",N/A,1862,1948,N/A,N/A
Daniels,Josephus,N/A,N/A,N/A,N/A,"The Wilson era, years of war and after — 1917-1923",1946,1974,N/A,"Greenwood Press, Publishers","Westport, Connecticut",654 p,N/A,N/A,N/A,N/A,"Called the fourth volume of his autobiography, this work is, like the previous one, more a memoir of the times than of the man. This volume is based extensively on Daniels' World War I diary.",N/A,1862,1948,N/A,N/A
Darby,William,N/A,N/A,N/A,N/A,"A tour from the city of New York, to Detroit in the Michigan territory, made between the 2nd of May and the 22nd of Sept. 1818",1819,N/A,N/A,Published for the author by Kirk & Mercein,New York,228 p,N/A,N/A,N/A,N/A,"A tour the author took observing the natural history and geography of the region around the southern shores of Lake Ontario and Lake Erie, including the Thousand Islands and Niagara Falls.",N/A,1775,1854,N/A,N/A
Darian,Ralph G.,N/A,N/A,Brennan,John V.,My safaris via inferno: life and thoughts of an Armenian-American lawyer,1959,N/A,N/A,Exposition Press,New York,112 p,N/A,N/A,N/A,N/A,A collection of sporadic memories and opinions written by a Detroit lawyer who immigrated to the U.S. from Turkey in 1912 as a young man.,N/A,N/A,N/A,N/A,N/A
Dark,Alvin,N/A,N/A,Underwood,John,"When in doubt, fire the manager: my life and times in baseball",1980,N/A,N/A,E.P. Dutton,New York,242 p,N/A,N/A,N/A,N/A,"After his career as a baseball player, Dark became a baseball manager, often hired and fired by such teams as the Kansas City Athletics and the Cleveland Indians. His zealous Christianity was compromised by family difficulties and an extramarital relationship of five years that eventually led to a second marriage.",N/A,1923,N/A,N/A,N/A
Daugherty,Edgar Fay,N/A,N/A,N/A,N/A,A Hoosier parson: his boosts and bumps (an apologia pro mea vita),1951,N/A,N/A,Meador Publishing Co.,Boston,224 p,N/A,N/A,N/A,N/A,"Individualist, sportsman, and Christian, Daugherty affirms his faith in an autobiography which is candid and friendly.",N/A,1874,1957,N/A,N/A
Daugherty,Hugh Duffy,N/A,N/A,Diles,Dave,Duffy: an autobiography,1974,N/A,N/A,"Doubleday & Co., Inc.","Garden City, New York",168 p,N/A,N/A,N/A,N/A,"The well-loved coach of the Michigan State Spartans for nineteen years, who later became part of the ABC College Game of the Week team, recalls his successful career and tells tall tales of collegiate sports.",N/A,N/A,N/A,N/A,N/A
Daugherty,Robert Dodds,N/A,N/A,N/A,N/A,Chill yblast: a narrative,1948,N/A,N/A,Sewell and Duke,"Santa Ana, California",85 p,N/A,N/A,N/A,N/A,Youth in rural Iowa; college professor of math at Iowa State Teachers College and Kansas State College; narrated in eighteenth-century comic style.,N/A,b.1874,N/A,N/A,N/A
Davenport,Marcia,N/A,N/A,N/A,N/A,Too strong for fantasy,1967,N/A,N/A,Charles Scribner's Sons,New York,483 p,N/A,N/A,N/A,N/A,"Devoted to the world of music (her mother was opera star Alma Gluck) and of fiction writing, Davenport writes also of her support for Willkie's presidential campaign, her attachment to Czechoslovakia, and her admiration of the Masaryk Republic.",N/A,1903,N/A,N/A,N/A
