author1_last_name,author1_first_name,author2_last_name,author2_first_name,editor1_last_name,editor1_first_name,title,original_date_of_publication,second_or_later_date_of_publication,volume,publisher,publisher_location,number_of_pages,dictation,name_of_transcriber,translation,name_of_translator,summary,occupations,date_of_birth,date_of_death,place_of_birth,other_places_lived
Thompson,Edward Herbert,N/A,N/A,N/A,N/A,People of the serpent; life and adventure among the Mayas.,1932,N/A,N/A,Houghton Mifflin co.,Boston,301 p.,N/A,N/A,N/A,N/A,Pioneer physician and friend of the Society of Friends.,Physician.,I860,1935,N/A,N/A
Thompson,John,N/A,N/A,N/A,N/A,"The life of John Thompson, a fugitive slave.",1856,1916,N/A,J. Thompson,Worcester,143 p.,N/A,N/A,N/A,N/A,N/A,N/A,1812,N/A,N/A,N/A
Thompson,William,N/A,N/A,N/A,N/A,"Reminiscences of a pioneer, by Colonel William Thompson.",1884,N/A,N/A,Austin,Texas,229 p.,YES,N/A,N/A,N/A,The writer claimed this to be mainly a dictated account.,N/A,N/A,1843,N/A,N/A
Thorburn,Grant,N/A,N/A,N/A,N/A,Life and writings of Grant Thorburn...,1852,N/A,N/A,E. Walker,N.Y.,278 p.,N/A,N/A,N/A,N/A,Only the first few pages of this work constitute formal autobiography.,Seedsman; author.,1773,1863,N/A,Scotland
Thoreau,Henry David,N/A,N/A,N/A,N/A,Walden...,1854,N/A,N/A,Ticknor & Fields,Boston,357 p.,N/A,N/A,N/A,N/A,Has been described as two years spent close to nature.,Poet.,1817,1862,N/A,N/A
Tinker,Frank Glasgow,N/A,N/A,N/A,N/A,Experiences of an English waiter and ship steward in both England and the United States.,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,"waiter, ship steward",1909,N/A,N/A,N/A
Toney,Lemuel Cordon,N/A,N/A,N/A,N/A,Some still live.,1938,N/A,N/A,Funk & Wagnalls,N.Y.,313 p.,N/A,N/A,N/A,N/A,N/A,N/A,1875,N/A,N/A,N/A
Tippett,Edward D.,N/A,N/A,N/A,N/A,"The experiences and trials of Edward D. Tippett, preceptor.",1934,N/A,N/A,E. Leonard,N.Y.,N/A,N/A,N/A,N/A,N/A,N/A,"singer, minstrel, performer",N/A,N/A,N/A,N/A
Toney,Marcus Breckenridge,N/A,N/A,N/A,N/A,The privations of a private...,1833,1905,N/A,W. Greer; pr. for the author,"Nashville, Tenn.",133 p.,N/A,N/A,N/A,N/A,N/A,teacher,1840,N/A,N/A,"Washington, D.C."
Todd,Aaron,N/A,N/A,N/A,N/A,The life and confession of Aaron Todd.,N/A,1840,N/A,Walters & Weber,"Springfield, Ill.",15 p.,N/A,N/A,N/A,N/A,N/A,criminal,1813,1840,N/A,N/A
Todd,Charles Burr,N/A,N/A,N/A,N/A,The confessions of a railroad man.,N/A,N/A,N/A,N.Y.,N/A,N/A,N/A,N/A,N/A,N/A,N/A,clergyman,N/A,N/A,N/A,N/A
Toole,Gerald,N/A,N/A,N/A,N/A,An autobiography of Gerald Toole.,N/A,1904,N/A,S.R.I. Community,N.Y.,159 p.,N/A,N/A,N/A,N/A,N/A,"land agent, passenger and freight agent",1838,1862,N/A,New England
Todd,John M.,N/A,N/A,N/A,N/A,A sketch of the life of John M. Todd (sixty-two years in a barber shop).,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,1821,N/A,N/A,N/A
Toponce,Alexander,N/A,N/A,N/A,N/A,"Reminiscences of Alexander Toponce, pioneer.",N/A,1923,N/A,W. W. Roberts,Ogden,248 p.,N/A,N/A,N/A,N/A,N/A,barber,1839,1923,N/A,N/A
Tollemache,Stratford,N/A,N/A,N/A,N/A,Reminiscences of the Yukon.,1912,N/A,N/A,E. Arnold,London,316 p.,N/A,N/A,N/A,N/A,N/A,miner,1864,N/A,N/A,"Utah, Montana, Nevada, Wyoming"
Torrance,Margaret (Gillies),N/A,N/A,N/A,N/A,I like to remember.,1944,N/A,N/A,N.P.,Minneapolis,366 p.,N/A,N/A,N/A,N/A,A domestic account by the wife of a businessman in Minneapolis.,N/A,1887,N/A,N/A,Alaska
Tome,Philip,N/A,N/A,N/A,N/A,A lawyer’s recollections in and out of court.,1910,N/A,N/A,"Little, Brown",Boston,227 p.,N/A,N/A,N/A,N/A,N/A,lawyer,1782,N/A,N/A,N/A
Torrey,Reuben Archer,N/A,N/A,N/A,N/A,Anecdotes and illustrations.,N/A,N/A,N/A,N.Y.,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,1856,N/A,N/A,N/A
Tomes,Robert,N/A,N/A,N/A,N/A,My college days.,1880,N/A,N/A,Harper,N.Y.,211 p.,N/A,N/A,N/A,N/A,N/A,"clergyman, superintendent",1817,1882,N/A,Connecticut
Tompkins,Daniel Augustus,N/A,N/A,N/A,N/A,"A builder of the new south, by George Tayloe Winston.",1920,N/A,N/A,"Doubleday, Page","Garden City, N.Y.",403 p.,N/A,N/A,N/A,N/A,N/A,builder,1851,1914,N/A,N/A
Torry,Alvin,N/A,N/A,N/A,N/A,"Autobiography of Rev. Alvin Torry, first missionary to the Six Nations.",N/A,1861,N/A,W. J. Moses,Auburn,358 p.,N/A,N/A,N/A,N/A,Methodist missionary to the Indians in New York and Canada.,missionary,1797,N/A,N/A,N/A
Trelawney-Ansell,Edward Clarence,N/A,N/A,N/A,N/A,I followed gold.,1893,N/A,N/A,MiU-H.,Detroit,42 p.,N/A,N/A,N/A,N/A,Personal memoirs of a gold prospector.,"agent, banker",N/A,N/A,N/A,Michigan
Furman,N/A,N/A,N/A,N/A,N/A,My own story.,1939,N/A,N/A,DEC,N.Y.,312 p.,N/A,N/A,N/A,N/A,Autobiographical work.,"prospector, speculator",1827,1916,N/A,Nevada
Tuck,Amos,N/A,N/A,N/A,N/A,Autobiographical memoir of Amos Tuck.,1902,N/A,N/A,pr. by Clarke & Bishop,Paris,92 p.,N/A,N/A,N/A,N/A,Memoir of a New Hampshire lawyer.,"lawyer, anti-slavery congressman",1810,1879,N/A,N.H.
Trowbridge,Charles Christopher,N/A,N/A,N/A,N/A,Narrative...,1850,N/A,N/A,Boston,"Houghton, Mifflin",144 p.,N/A,N/A,N/A,N/A,Narrative after emancipation from slavery.,N/A,N/A,N/A,N/A,N/A
Turnley,Parmenas Taylor,N/A,N/A,N/A,N/A,Story of my life.,1946,N/A,N/A,N/A,N/A,343 p.,N/A,N/A,N/A,N/A,N/A,N/A,b. 1821,N/A,N/A,N/A
Tyler,Joseph Zachary,N/A,N/A,N/A,N/A,Whatever goes up—; the hazardous fortunes of a natural born gambler.,1934,N/A,N/A,Bobbs-Merrill,Indianapolis,317 p.,N/A,N/A,N/A,N/A,N/A,N/A,1848,N/A,N/A,N/A
Tyler,Mary Hunt,N/A,N/A,N/A,N/A,Grandmother Tyler’s book.,1925,N/A,N/A,Putnam,N.Y.,N/A,N/A,N/A,N/A,N/A,N/A,N/A,1775,1866,N/A,N.Y.
Tyler,Daniel,N/A,N/A,N/A,N/A,Daniel Tyler: a memorial volume.,1883,1939,N/A,Putnam’s sons,New Haven,351 p.,N/A,N/A,N/A,N/A,Frank account of the efforts of a young woman to break away from the conventions of her Minnesota environment.,Army officer,1799,1882,N/A,N/A
Ueland,Brenda,N/A,N/A,N/A,N/A,Me.,N/A,N/A,N/A,G.P. Putnam,N.Y.,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Ueland,Andreas,N/A,N/A,N/A,N/A,Recollections of an immigrant.,1929,N/A,N/A,"Minton, Balch",N.Y.,262 p.,N/A,N/A,N/A,N/A,An account of youthful days on a Minnesota farm in the Sixties.,Lawyer and judge,b. 1853,N/A,Norway,Minnesota
Tyng,Stephen Higginson,N/A,N/A,N/A,N/A,"Autobiography, 1800 to 1845.",1906,N/A,N/A,Whittaker,N.Y.,489 p.,N/A,N/A,N/A,N/A,N/A,Episcopalian clergyman,1800,1885,N/A,"Missouri, Utah, Montana, Idaho"
Tweed,George Ray,N/A,N/A,N/A,N/A,"Robinson Crusoe, U.S.N.",1945,N/A,N/A,McGraw Hill,N.Y.,267 p.,N/A,N/A,N/A,N/A,Sailor on Guam who hid out from the Japanese.,N/A,N/A,N/A,N/A,N/A
Vail,Enos Ballard,N/A,N/A,N/A,N/A,Three years on the blockade.,1902,N/A,N/A,Abbey press,N.Y.,171 p.,N/A,N/A,N/A,N/A,Experiences in the Union navy.,N/A,b. 1843,N/A,N/A,N/A
Hulbert,Homer B.,N/A,N/A,N/A,N/A,In search of a Siberian Klondike,1903,N/A,N/A,Century,N.Y.,315 p,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,"Minnesota, Michigan"
Van der Lippe,Adalbert,N/A,N/A,N/A,N/A,Selbstbiographie,1876,N/A,N/A,N. Tibbals,N.Y.,360 p,N/A,N/A,N/A,N/A,A dictated account by an evangelist who served the Methodist Church in New England and the Middle West.,Evangelist,1827,N/A,N/A,N/A
Van der Veer,Judy,N/A,N/A,N/A,N/A,Farewell to Fifth avenue,N/A,N/A,N/A,"Longmans, Green",N.Y.,273 p,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Vanderlip,Frank Arthur,N/A,N/A,N/A,N/A,From farm boy to financier,1935,N/A,N/A,Appleton-Century,N.Y.,312 p,N/A,N/A,N/A,N/A,N/A,Banker,1864,N/A,N/A,N/A
Van Sickel,S. S.,N/A,N/A,N/A,N/A,Thrilling adventures...,1877,N/A,N/A,Blade prntg. est.,Topeka,31 p,N/A,N/A,N/A,N/A,N/A,N/A,1826,N/A,N/A,N/A
Mehr,Ver,N/A,N/A,N/A,N/A,Personal reminiscences of a naturalized American.,1937,N/A,N/A,Ryerson,N.Y.,252 p.,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Rhode Island
Vincent,William David,N/A,N/A,N/A,N/A,My book,1935,N/A,N/A,Spokane study club,Spokane,32 p.,N/A,N/A,N/A,N/A,"An Italian, who taught languages in the schools of Chicago, tells of his Americanization.","Historian, book collector",N/A,N/A,N/A,N/A
Vinton,John Adams,N/A,N/A,N/A,N/A,The Symmes memorial...and an autobiography by John Adams Vinton.,1873,N/A,N/A,A. L. Bancroft & co.,San Francisco,184 p.,N/A,N/A,N/A,N/A,Autobiography detailing early life in Europe; career as an Episcopal clergyman in New Jersey and California.,Episcopal clergyman,1801,1877,N/A,"New England, California"
Avary,Myrta L.,N/A,N/A,N/A,N/A,A Virginia girl in the Civil war.,N/A,1903,N/A,Appleton,N.Y.,384 p.,N/A,N/A,N/A,N/A,Being a record of the actual experiences of the wife of a Confederate officer.,N/A,N/A,N/A,N/A,N/A
Victor,Mrs. Martha Campbell,N/A,N/A,N/A,N/A,The life story of Sarah Down the avenue of ninety years.,1924,N/A,N/A,N.p.,N.p.,138 p.,N/A,N/A,N/A,N/A,Convicted of murdering her brother.,N/A,b. 1827,N/A,N/A,N/A
Victor,Mrs. Sarah Maria,N/A,N/A,N/A,N/A,Life as I have known it.,N/A,1887,N/A,Williams pub. co.,Cleveland,431 p.,N/A,N/A,N/A,N/A,N/A,N/A,b. 1831,N/A,N/A,N/A
Vidrine,Euzebe,N/A,N/A,N/A,N/A,The life of Euzebe Vidrine.,N/A,1924,N/A,Clarion co.,Opelousas,36 p.,N/A,N/A,N/A,N/A,Account of her life in Missouri during the Civil War.,N/A,1898,1924,N/A,N/A
Viele,Mrs. Teresa (Griffin),N/A,N/A,N/A,N/A,Following the drum.,1858,N/A,N/A,Rudd & Carleton,N.Y.,256 p.,N/A,N/A,N/A,N/A,The writer's husband was in the cattle business.,N/A,b. 1832,N/A,N/A,N/A
Voelker,John Donaldson,N/A,N/A,N/A,N/A,"Trouble shooter, the story of a murderer in Louisiana.",1924,N/A,N/A,N/A,N/A,36 p.,N/A,N/A,N/A,N/A,N/A,N/A,b. 1903,N/A,N/A,N/A
Traver,Robert,N/A,N/A,N/A,N/A,Northwoods prosecutor.,1943,N/A,N/A,Viking,N.Y.,N/A,N/A,N/A,N/A,N/A,A Michigan lawyer.,Lawyer,N/A,N/A,N/A,N/A
Walker,W. S.,N/A,N/A,N/A,N/A,Between the tides,1878,1885,N/A,"A. L. Bancroft, printers",San Francisco,378 p.,N/A,N/A,N/A,N/A,N/A,"Merchant sailor, chiefly on the Pacific Coast.",N/A,N/A,N/A,"Los Gatos, Calif."
Walcot,James,N/A,N/A,N/A,N/A,The new pilgrim’s progress,N/A,N/A,N/A,M. Cooper,London,316 p.,N/A,N/A,N/A,N/A,N/A,Laborer and miner,N/A,N/A,N/A,N/A
Walker,William,N/A,N/A,N/A,N/A,The war in Nicaragua,1860,N/A,N/A,Goetzel,Mobile,431 p.,N/A,N/A,N/A,N/A,"A military account by an adventurer, covering the years 1855 — 60.",Episcopal missionary to South Carolina and Jamaica.,1824,1860,N/A,N/A
Walker,William Holmes,N/A,N/A,N/A,N/A,The life incidents,1943,N/A,N/A,N.p.,N/A,87 p.,N/A,N/A,N/A,N/A,N/A,N/A,1820,N/A,N/A,N/A
Wald,Lillian D.,N/A,N/A,N/A,N/A,House on Henry street,1915,N/A,N/A,Holt,New York,317 p.,N/A,N/A,N/A,N/A,N/A,Social worker in New York.,1867,N/A,N/A,N/A
Wald,Lillian D.,N/A,N/A,N/A,N/A,Windows on Henry street,1934,N/A,N/A,"Little, Brown",Boston,348 p.,N/A,N/A,N/A,N/A,Continues the preceding title to the year 1934.,N/A,1867,N/A,N/A,N/A
Waldeck,Theodore J.,N/A,N/A,N/A,N/A,On safari,1940,N/A,N/A,Viking,N.Y.,208 p.,N/A,N/A,N/A,N/A,"In Africa on hunting, collecting and exploring expeditions.",Chaplain assigned to the New York City fire department.,N/A,N/A,N/A,N/A
Wallace,Addison Alexander,N/A,N/A,N/A,N/A,Memoirs,1945,N/A,N/A,N/A,"Nutley, N.J.",67 p.,N/A,N/A,N/A,N/A,N/A,clergyman in Missouri.,1862,N/A,N/A,N/A
Wallace,Henry,N/A,N/A,N/A,N/A,Uncle Henry’s own story of his life,1917,N/A,3 vols.,Wallace pub. co.,Des Moines,N/A,N/A,N/A,N/A,N/A,N/A,N/A,1836,1916,N/A,N/A
Walden-Pell,Mrs. Orleana Ellery,N/A,N/A,N/A,N/A,Recollections of a long life,1896,N/A,N/A,W. P. Griffith & sons,London,120 p.,N/A,N/A,N/A,N/A,"Childhood in New Orleans, social life in Newport and New York.",N/A,1810,N/A,N/A,N/A
Wallace,Charles,N/A,N/A,N/A,N/A,"A confession of the awful and bloody transactions in the life of Charles Wallace, the fiend-like murderer",1851,N/A,N/A,Barclay,N.Y.,31 p.,N/A,N/A,N/A,N/A,Described by the title.,"lawyer, socialist, member of the New York legislature.",N/A,1850,N/A,N/A
Walker,Felix Hampton,N/A,N/A,N/A,N/A,"Memoirs of the late Hon. Felix Walker, of North Carolina",N/A,N/A,N/A,"A. Taylor, printer",New Orleans,19 p.,As told to,Sam’l R. Walker,N/A,N/A,Account of a family in Philadelphia who tried to live according to Christian precepts.,Soldier in the Revolutionary War.,1753,1828,N/A,N/A
Walsh,Mrs. Richard John,N/A,N/A,N/A,N/A,Adios to ghosts!,1934,N/A,N/A,N.Y.,N/A,43 p.,N/A,N/A,N/A,N/A,Reminiscences of a ghost writer.,N/A,1891,N/A,N/A,N/A
Ward,Elizabeth,Warren,Edward H.,N/A,N/A,"Youth on a pioneer homestead in Michigan, tells the story of his religious life beginning 1836. Later the author became a surveyor and lumberer.",1912,N/A,N/A,N/A,N.Y.,194 p.,N/A,N/A,N/A,N/A,N/A,"Surveyor, lumberer",N/A,N/A,N/A,New England
Ware,Thomas,N/A,N/A,N/A,N/A,Sketches of the life and travels of Rev. Thomas Ware.,1839,N/A,N/A,Boston & N.Y.: Mason & G. Lane,N/A,264 p.,N/A,N/A,N/A,N/A,N/A,Methodist clergyman,1758,1842,N/A,"Maryland, Delaware and in New England"
Ward,Genevieve,N/A,N/A,N/A,N/A,Both sides of the curtain.,1875,1918,N/A,London: Cassell,N/A,292 p.,N/A,N/A,N/A,N/A,Recollections of an American actress who spent much of her life abroad.,Actress,1837,1922,N/A,N/A
Waring,George Edwin,N/A,N/A,N/A,N/A,Whip and spur.,1898,N/A,N/A,Boston: Both sides of the curtain,N/A,245 p.,N/A,N/A,N/A,N/A,N/A,N/A,1838,N/A,N/A,N/A
Waring,Guy,N/A,N/A,N/A,N/A,My pioneer past.,1936,N/A,N/A,Boston: Humphries,N/A,256 p.,N/A,N/A,N/A,N/A,Ranchman in Washington in the eighties.,Ranchman,b. 1859,N/A,N/A,N/A
Ward,Lester Frank,N/A,N/A,N/A,N/A,Glimpses of the cosmos.,N/A,N/A,N/A,N.Y.: N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Sociologist,1841,1913,N/A,N/A
Ward,Samuel Ringgold,N/A,N/A,N/A,N/A,"Autobiography of a fugitive negro: his anti-slavery labours in the United States, Canada & England.",1930,N/A,N/A,N.Y.: Macmillan,N/A,285 p.,N/A,N/A,N/A,N/A,"Union soldier, lawyer and governor of Louisiana.","Lawyer, governor",b. 1817,N/A,N/A,N/A
Warner,Arthur,N/A,N/A,N/A,N/A,A land-lubber’s log.,1855,N/A,N/A,London: J. Snow,N/A,412 p.,N/A,N/A,N/A,N/A,His abolitionist activities were mainly in the Middle Atlantic States.,Sailor,N/A,N/A,N/A,N/A
Warner,Lucien Calvin,N/A,N/A,N/A,N/A,Personal memoirs.,1886,1915,N/A,N.Y.: Association press,N/A,190 p.,N/A,N/A,N/A,N/A,A bare recital of minor political positions held in Iowa.,Politician,1841,1914,N/A,N/A
Hilliard,William,N/A,N/A,N/A,N/A,Water worth,1800,1802,N/A,N/A,N/A,139 p,N/A,N/A,N/A,N/A,N/A,Auto,N/A,N/A,N/A,N/A
Watson,Thomas Augustus,N/A,N/A,N/A,N/A,Exploring life.,1926,1934,N/A,Appleton,N.Y.,315 p.,N/A,N/A,N/A,N/A,"Physician's experiments with vaccination, 1799 — 1802.","Physician, Manufacturer",1854,N/A,N/A,N/A
Watson,William,N/A,N/A,N/A,N/A,The adventures of a blockade runner.,1892,N/A,N/A,Macmillan,N.Y.,324 p.,N/A,N/A,N/A,N/A,Civil War account of service to the Confederacy.,N/A,N/A,N/A,N/A,N/A
Watters,William,N/A,N/A,N/A,N/A,"A short account of the Christian experience, and ministerial labours, of William Watters.",1830,1806,N/A,Alexandria,N/A,142 p.,N/A,N/A,N/A,N/A,"The facts of his history, obtained in part from his own mouth.",Minister,1751,1829,N/A,N/A
Watrous,Charles,N/A,N/A,N/A,N/A,Writ ten for my grandchildren.,1912,N/A,N/A,N.Y.,press of William R. Jenkins,147 p.,N/A,N/A,N/A,N/A,N/A,N/A,b. 1827,N/A,N/A,N/A
Watterson,Henry,N/A,N/A,N/A,N/A,"“Marse Henry”, an autobiography.",1919,N/A,2 vols.,N.Y.,Doran,N/A,N/A,N/A,N/A,N/A,The writer was a dry goods clerk in Connecticut; a whaler for three years; and a merchant in California.,Newspaper editor,1840,1921,N/A,"Tennessee, Kentucky"
Watts,Richard Cannon,N/A,N/A,N/A,N/A,Memoirs.,1938,N/A,N/A,"Columbia, S. C.",R. L. Bryan,179 p.,N/A,N/A,N/A,N/A,The writer became a Congregational clergy man.,Clergyman,1853,1930,N/A,Carolina
Watson,Elkanah,N/A,N/A,N/A,N/A,"Men and times of the Revolution; or, Memoirs of Elkanah Watson, including journals of travel in Europe and America, from 1777 to 1842, with his correspondence with public men and reminiscences and incidents of the Revolution.",1856,N/A,N/A,N.Y.,Dana & co.,560 p.,N/A,N/A,N/A,N/A,N/A,"Lawyer, Politician",1758,1842,N/A,N/A
Waugh,Bobby,N/A,N/A,N/A,N/A,My life in the prize ring.,1926,N/A,N/A,N.Y.,N/A,76 p.,N/A,N/A,N/A,N/A,N/A,N/A,b. 1850,N/A,N/A,N/A
Way,Frederick,N/A,N/A,N/A,N/A,Pilotin’ comes natural.,1936,N/A,N/A,N.Y.,Fleming H. Revell co.,347 p.,N/A,N/A,N/A,N/A,N/A,Episcopal clergyman,N/A,N/A,N/A,"Missouri, Iowa, Ohio, New Jersey, California"
Wayland,Francis,N/A,N/A,N/A,N/A,A memoir; including selections from his personal reminiscences and correspondence.,1867,N/A,2 vols.,N.Y.,Sheldon,N/A,N/A,N/A,N/A,N/A,N/A,N/A,1796,1865,N/A,N/A
Wells,Charles,N/A,N/A,N/A,N/A,Life and adventures of Polk Wells.,N/A,1907,N/A,G. A. man’s pr. office,"Halls, Mo.",27 p.,N/A,N/A,N/A,N/A,A smoothly written account by an outlaw of the far West.,Jewish peddler and merchant,N/A,N/A,Germany,Louisiana
Weis,Julius,N/A,N/A,N/A,N/A,Autobiography.,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,1826,N/A,N/A,N/A
Wellman,William,N/A,N/A,N/A,N/A,Life is too short.,N/A,1934,N/A,Macmillan,New York,214 p.,N/A,N/A,N/A,N/A,An account of Indian fighting in the eighties.,Farmer and real estate dealer,b. 1857,N/A,Pennsylvania,N/A
Wells,William,N/A,N/A,N/A,N/A,Two essays... with a memoir of his life.,N/A,N/A,N/A,N/A,London,N/A,N/A,N/A,N/A,N/A,N/A,Farmer,1757,1817,Pennsylvania,N/A
Whalon,Mark,N/A,N/A,N/A,N/A,Rural free delivery; recollections of a rural mailman.,1942,N/A,N/A,Stephen Daye press,Brattleboro,135 p.,N/A,N/A,N/A,N/A,N/A,Rural mailman,N/A,N/A,N/A,N/A
Wesson,William H.,N/A,N/A,N/A,N/A,"Calais-moraleor, fifty years’ gleanings in the sea of readings.",1882,N/A,N/A,P. Keenan,"Richmond, Va.",288 p.,N/A,N/A,N/A,N/A,Merchant in Virginia and North Carolina.,Merchant,1813,N/A,N/A,N/A
Wharton,Edith Newbold (Jones),N/A,N/A,N/A,N/A,A backward glance.,1934,N/A,N/A,Appleton-Century,N.Y.,385 p.,N/A,N/A,N/A,N/A,Novelist who spent many of her later years in France.,Novelist,1862,1937,N/A,France
Wheeler,Mrs. Candace (Thurber),N/A,N/A,N/A,N/A,Yesterdays in a busy life.,1918,N/A,N/A,Harper,N.Y.,427 p.,N/A,N/A,N/A,N/A,Lecturer and writer on decorative arts.,"Lecturer, Writer",1827,1923,N/A,N.Y.
Wheeler,Crosby Howard,N/A,N/A,N/A,N/A,Ten years on the Euphrates.,1868,N/A,N/A,American tract society,Boston,330 p.,N/A,N/A,N/A,N/A,Missionary work in Asiatic Turkey.,Missionary,1823,1896,N/A,N/A
Wheeler,Ephraim,N/A,N/A,N/A,N/A,Narrative.,1806,N/A,N/A,Stockbridge,N/A,23 p.,N/A,N/A,N/A,N/A,Criminal assault in New England.,N/A,1762,1806,N/A,N/A
West,Benjamin,N/A,N/A,Galt,John,"The life and studies of Benjamin West, Esq. prior to his arrival in England; compiled from material published by himself.",1816,N/A,N/A,pr. by Moses Thomas,Phila.,196 p.,N/A,N/A,N/A,N/A,Artist in Philadelphia and New York.,Artist,1738,1820,N/A,N/A
West,Leoti L.,N/A,N/A,N/A,N/A,The wide northwest as seen by a pioneer teacher.,1927,N/A,N/A,Shaw & Borden,Spokane,286 p.,N/A,N/A,N/A,N/A,In the Territory and State of Washington.,Teacher,1851,N/A,N/A,N/A
West,Maria Abigail,N/A,N/A,N/A,N/A,"Romance of missions; or, life and labor in the land of Ararat.",1875,N/A,N/A,Randolph,N.Y.,710 p.,N/A,N/A,N/A,N/A,Missionary in Turkey.,Missionary,1827,1894,N/A,N/A
West,Simeon Henry,N/A,N/A,N/A,N/A,Life.,1908,N/A,N/A,Pantagraph pr. co.,"Bloomington, Ill.",298 p.,N/A,N/A,N/A,N/A,Miner in California who moved to Illinois where he was a farmer and a member of the state legislature. In his old age he turned to spiritualism.,"Miner, Farmer, Legislator",1827,N/A,N/A,N/A
Weyerhaeuser,Frederick,N/A,N/A,N/A,N/A,"Pioneer lumberman, by William B. Hill.",1940,N/A,N/A,N/A,Minneapolis,62 p.,N/A,N/A,N/A,N/A,"Owner of lumber mill in Illinois who came to the U.S. from Germany. This account, which closes with 1869, was dictated.",Lumberman,1834,N/A,N/A,N/A
Wheeler,Homer Webster,N/A,N/A,N/A,N/A,"The frontier trail; or, from cowboy to colonel; an authentic narrative of forty-three years in the old west as cattleman, Indian fighter and army officer.",1923,N/A,N/A,Times-Mirror press,Los Angeles,334 p.,N/A,N/A,N/A,N/A,On the plains.,"Cattleman, Indian fighter, Army officer",1848,N/A,N/A,N/A
Wheeler,John Brooks,N/A,N/A,N/A,N/A,Memoirs of a small-town surgeon.,1935,N/A,N/A,Frederick A. Stokes,N.Y.,336 p.,N/A,N/A,N/A,N/A,"Medical practice in Burlington, Vt., where the author was professor of surgery in the Medical School of the University of Vermont.","Surgeon, Professor",1853,1942,N/A,"Burlington, Vt."
White,Edward Lucas,N/A,N/A,N/A,N/A,Matrimony.,1899,N/A,N/A,Macmillan,N.Y.,576 p.,N/A,N/A,N/A,N/A,Epis¬ copal clergyman who worked much among the Indians.,"Teacher, Clergyman",1866,N/A,N/A,N/A
White,Eugene E.,N/A,N/A,N/A,N/A,"Service on the Indian reservations, being the experiences of a special Indian agent.",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Indian agent,N/A,N/A,N/A,N/A
White,George M.,N/A,N/A,N/A,N/A,"The price of persecution; how a successful business man, through the miscarriage of justice, became a notorious bank looter",1936,N/A,N/A,"Harcourt, Brace & Co.",N.Y.,302 p.,N/A,N/A,N/A,N/A,Experiences of a detective on the staff of the Los Angeles district attorney.,detective,N/A,N/A,N/A,N/A
White,Owen Payne,N/A,N/A,N/A,N/A,The autobiography of a durable sinner,1942,N/A,N/A,G. P. Putnam’s Sons,N.Y.,344 p.,N/A,N/A,N/A,N/A,N/A,N/A,1879,1946,N/A,N/A
White,William Alanson,N/A,N/A,N/A,N/A,Autobiography of a psychiatrist,1937,N/A,N/A,"Doubleday, Doran","Garden City, N.Y.",293 p.,N/A,N/A,N/A,N/A,Much on his feuds with the medical profession over his unorthodox methods.,psychiatrist,1870,1937,N/A,N/A
White,James,N/A,N/A,N/A,N/A,Life sketches,N/A,N/A,N/A,Press of the Seventh-Day Adventist pub. association,Battle Creek,416 p.,YES,Edgar von Schmidt-Pauli,N/A,N/A,Incidents in connection with the great advent movement as told by a chief.,clergyman,1821,1881,N/A,N/A
Whitecar,William B.,N/A,N/A,N/A,N/A,Four years aboard the whaleship,1860,N/A,N/A,Lippincott,Philadelphia,413 p.,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Whitlock,Brand,N/A,N/A,N/A,N/A,Forty years of it,1914,N/A,N/A,Appleton,N.Y.,373 p.,N/A,N/A,N/A,N/A,"The author was born in Scotland, journalist, and reform mayor of Toledo.","lawyer, journalist",1869,1934,N/A,N/A
Whitlock,Brand,N/A,N/A,N/A,N/A,Belgium: a personal narrative,1919,N/A,2 vols.,Appleton,N.Y.,N/A,N/A,N/A,N/A,N/A,N/A,N/A,1869,1934,N/A,N/A
Whitman,Walt,N/A,N/A,N/A,N/A,"Notes on Walt Whitman, as poet and person",1867,N/A,N/A,American News Co.,N.Y.,108 p.,N/A,John Burroughs,N/A,N/A,"Written in part by Whitman, and in part the result of personal contact with Burroughs.",N/A,1819,1892,N/A,N/A
Whitmore,Frederic,N/A,N/A,N/A,N/A,A Florida farm,1903,N/A,N/A,Ridgewood Press,"Springfield, Mass.",114 p.,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
